,log_market_value
6522,10.12667110305036
3347,13.304686600863562
6442,15.201805169084134
3395,11.51293546492023
198,13.527829818844936
3875,14.914123179965662
4612,11.225256725762891
1097,12.07254696717504
548,12.206077645517674
3745,11.918397239722838
2930,11.736077016252436
5853,12.611541086966117
2614,12.206077645517674
2315,12.83468397161566
5410,10.819798284210286
6296,10.12667110305036
5102,13.815511557963774
8060,11.736077016252436
6700,11.736077016252436
6817,13.592368256649284
616,10.819798284210286
8465,13.017005083966255
937,13.815511557963774
622,12.206077645517674
9260,11.51293546492023
2882,13.815511557963774
3112,11.736077016252436
6101,12.206077645517674
5618,13.45883704259595
2917,11.918397239722838
6827,15.201805169084134
4815,14.731801689838347
4390,12.765691290604371
2202,12.899222326086994
1160,11.918397239722838
3158,11.225256725762891
9141,13.304686600863562
5072,10.819798284210286
3216,14.508658238524095
478,12.206077645517674
1352,12.206077645517674
7459,12.611541086966117
7120,13.45883704259595
8988,12.611541086966117
5349,16.454567959008102
8426,12.429220196836384
1033,11.736077016252436
5678,12.611541086966117
4507,13.527829818844936
4471,11.736077016252436
4263,12.429220196836384
4061,9.210440366976515
5625,11.225256725762891
4525,11.918397239722838
5628,16.811242881518265
2525,14.731801689838347
1425,12.899222326086994
4497,12.611541086966117
1871,11.918397239722838
4049,12.429220196836384
9004,9.210440366976515
5435,15.201805169084134
527,13.122365377402328
8158,12.765691290604371
5330,10.12667110305036
7338,16.906553056777135
220,11.51293546492023
8533,15.319588176962746
3491,13.304686600863562
3660,13.45883704259595
2583,12.611541086966117
6334,11.51293546492023
2652,13.45883704259595
4799,13.815511557963774
4980,13.122365377402328
2694,10.12667110305036
8775,15.424948670398354
8201,10.819798284210286
2392,14.731801689838347
3794,12.429220196836384
6538,13.71015115341694
4123,12.07254696717504
6773,14.845130332288226
1554,12.429220196836384
8396,15.319588176962746
8539,13.45883704259595
4065,10.12667110305036
3482,13.592368256649284
2610,10.12667110305036
1677,10.819798284210286
5698,15.607270193858982
5964,12.765691290604371
901,12.07254696717504
2297,11.918397239722838
3783,11.918397239722838
296,12.611541086966117
7800,13.304686600863562
57,13.592368256649284
5900,17.370858648025116
3151,12.206077645517674
7781,11.225256725762891
5433,12.07254696717504
4130,12.429220196836384
7063,13.122365377402328
2584,11.51293546492023
6500,13.527829818844936
295,11.918397239722838
3043,12.323860125621126
3184,14.508658238524095
648,12.611541086966117
1370,11.918397239722838
5693,13.171155446333852
4175,10.819798284210286
5665,15.687312888712007
4627,12.206077645517674
4931,11.51293546492023
681,11.51293546492023
434,11.51293546492023
4546,12.899222326086994
4672,13.592368256649284
1489,12.429220196836384
812,12.611541086966117
1882,11.918397239722838
4866,10.819798284210286
2897,11.51293546492023
1940,11.51293546492023
3010,12.429220196836384
3789,12.206077645517674
7822,11.225256725762891
1181,12.765691290604371
1375,12.206077645517674
7000,12.611541086966117
3270,12.206077645517674
626,10.819798284210286
7378,12.07254696717504
1669,11.51293546492023
2113,11.918397239722838
2926,12.611541086966117
2596,11.918397239722838
6694,12.899222326086994
84,12.429220196836384
5687,16.906553056777135
8773,10.819798284210286
2284,13.592368256649284
8174,14.731801689838347
3143,12.611541086966117
418,12.206077645517674
4225,14.731801689838347
2828,12.206077645517674
2358,14.220976332738882
6159,13.592368256649284
5104,13.592368256649284
293,12.206077645517674
8832,11.918397239722838
1506,12.611541086966117
8270,13.122365377402328
6019,17.50439003707821
1634,11.225256725762891
3161,11.736077016252436
3972,14.403297778421797
2810,10.819798284210286
6603,10.819798284210286
1563,12.524530013005734
7558,10.12667110305036
3975,11.51293546492023
1979,12.206077645517674
1883,11.51293546492023
438,11.918397239722838
5654,14.346139397261563
3227,11.736077016252436
6396,11.918397239722838
8823,12.206077645517674
2281,12.611541086966117
9428,13.815511557963774
3850,11.225256725762891
7808,11.918397239722838
373,12.611541086966117
6295,10.819798284210286
2589,11.51293546492023
8227,14.731801689838347
5420,13.21767537538882
2722,12.206077645517674
8235,10.819798284210286
1784,11.51293546492023
5348,14.508658238524095
4458,11.225256725762891
3119,11.918397239722838
5991,13.122365377402328
3060,12.206077645517674
4895,12.429220196836384
9282,13.304686600863562
9011,12.611541086966117
7636,10.819798284210286
4191,11.51293546492023
5130,15.424948670398354
4009,12.611541086966117
6097,10.819798284210286
5336,16.811242881518265
1541,12.206077645517674
8398,14.220976332738882
322,11.51293546492023
2032,11.736077016252436
993,15.424948670398354
6497,16.300417291085605
9366,13.997832948091215
6169,13.122365377402328
7760,15.76142084987672
8507,14.914123179965662
2185,15.201805169084134
110,10.12667110305036
4078,14.403297778421797
5483,14.220976332738882
1079,11.51293546492023
2227,13.384729180332174
5278,13.592368256649284
8480,12.611541086966117
5547,13.76421831620775
2833,13.122365377402328
1164,11.51293546492023
3409,13.122365377402328
1450,11.918397239722838
7625,13.122365377402328
7115,13.304686600863562
8334,15.424948670398354
5598,12.611541086966117
4881,15.607270193858982
9363,13.122365377402328
6621,13.592368256649284
3636,11.225256725762891
4712,14.346139397261563
4346,11.918397239722838
6991,11.51293546492023
8714,14.914123179965662
3612,13.21767537538882
1514,12.206077645517674
2314,11.225256725762891
8502,15.424948670398354
1451,9.210440366976515
2021,14.403297778421797
3397,12.429220196836384
4639,12.524530013005734
4081,13.592368256649284
4530,14.914123179965662
838,11.918397239722838
9519,14.914123179965662
2375,11.918397239722838
7421,13.122365377402328
2890,13.122365377402328
7242,14.151983508870948
3322,10.819798284210286
5658,13.122365377402328
7529,17.281246492014
450,10.819798284210286
4479,10.819798284210286
1714,11.51293546492023
6308,14.220976332738882
4765,12.07254696717504
339,11.225256725762891
3520,11.918397239722838
5019,11.736077016252436
4804,14.508658238524095
7511,11.51293546492023
2675,12.07254696717504
1419,11.51293546492023
34,12.691583538230216
7438,12.524530013005734
5702,14.508658238524095
3144,11.736077016252436
9029,11.225256725762891
1410,11.225256725762891
3312,10.819798284210286
2171,10.819798284210286
4153,11.225256725762891
889,11.225256725762891
8767,16.811242881518265
3065,12.899222326086994
8572,14.403297778421797
2245,11.736077016252436
3417,10.819798284210286
4340,12.323860125621126
8837,10.819798284210286
5765,12.899222326086994
432,11.918397239722838
1654,11.51293546492023
178,11.51293546492023
8927,10.819798284210286
3259,14.220976332738882
8274,13.815511557963774
4341,13.017005083966255
1886,10.819798284210286
8597,15.201805169084134
1786,10.819798284210286
3894,12.429220196836384
3352,13.304686600863562
3594,13.592368256649284
2182,13.997832948091215
6348,15.687312888712007
4665,11.51293546492023
2070,12.611541086966117
5695,12.611541086966117
7125,12.899222326086994
3867,13.997832948091215
880,12.899222326086994
6188,11.225256725762891
4515,12.899222326086994
5308,12.83468397161566
7060,15.068273812173889
5206,13.122365377402328
5116,11.51293546492023
4557,12.765691290604371
4283,12.524530013005734
7268,12.611541086966117
1706,11.918397239722838
1158,12.206077645517674
2307,11.225256725762891
7310,12.429220196836384
7859,14.845130332288226
5400,10.819798284210286
4155,12.899222326086994
8665,12.524530013005734
3727,12.899222326086994
6622,13.592368256649284
4372,13.122365377402328
7553,12.611541086966117
1564,13.122365377402328
1782,14.731801689838347
7427,11.51293546492023
3593,14.077875591662238
4387,12.206077645517674
904,11.225256725762891
9109,11.918397239722838
4136,12.429220196836384
7509,12.899222326086994
4571,13.304686600863562
2081,13.21767537538882
1565,13.815511557963774
4849,10.12667110305036
3173,12.429220196836384
5191,15.424948670398354
5056,12.899222326086994
6263,13.997832948091215
6429,11.51293546492023
6076,17.11134746100564
5230,15.201805169084134
1113,12.611541086966117
2651,12.611541086966117
3118,12.429220196836384
5830,12.691583538230216
7850,12.611541086966117
5307,13.527829818844936
2301,12.206077645517674
8526,17.822843761378564
254,13.122365377402328
4925,10.819798284210286
3337,11.225256725762891
3299,10.819798284210286
5756,12.429220196836384
5743,12.611541086966117
6707,17.370858648025116
5845,12.899222326086994
5459,15.068273812173889
2593,11.51293546492023
2941,13.815511557963774
303,11.51293546492023
5634,11.225256725762891
4485,11.51293546492023
7315,10.12667110305036
5629,13.815511557963774
5034,16.300417291085605
1436,12.206077645517674
3016,11.51293546492023
6529,10.819798284210286
376,12.899222326086994
1869,11.51293546492023
6983,12.323860125621126
3126,12.429220196836384
8310,12.83468397161566
1658,10.819798284210286
755,10.819798284210286
6992,13.71015115341694
9189,12.899222326086994
4244,11.736077016252436
290,11.918397239722838
2237,11.918397239722838
8686,10.819798284210286
3279,11.51293546492023
2119,13.122365377402328
4998,11.736077016252436
9168,10.819798284210286
501,10.12667110305036
3533,13.122365377402328
7526,13.017005083966255
3911,12.206077645517674
1539,15.068273812173889
4987,10.819798284210286
1211,11.51293546492023
7717,13.815511557963774
8445,14.508658238524095
672,14.978661680269909
6514,17.370858648025116
5210,10.819798284210286
7802,12.611541086966117
3487,12.206077645517674
5186,10.819798284210286
7807,14.731801689838347
1464,12.899222326086994
4134,12.206077645517674
9553,12.206077645517674
1192,11.51293546492023
2996,13.45883704259595
2265,13.592368256649284
421,11.51293546492023
505,10.12667110305036
8207,11.51293546492023
2628,14.508658238524095
1582,13.592368256649284
506,13.527829818844936
4145,12.899222326086994
2406,12.206077645517674
5449,13.017005083966255
9647,10.12667110305036
621,12.206077645517674
2127,13.07107218827772
7673,14.220976332738882
4760,12.899222326086994
3777,13.122365377402328
7876,11.51293546492023
3807,13.592368256649284
347,12.206077645517674
797,10.12667110305036
5757,15.894952224644102
2837,13.997832948091215
8960,15.068273812173889
8681,17.216707972959764
7712,11.918397239722838
9093,12.899222326086994
312,11.918397239722838
6981,12.524530013005734
746,11.225256725762891
790,13.45883704259595
2480,11.225256725762891
2025,11.918397239722838
8206,10.819798284210286
2574,13.815511557963774
7065,14.220976332738882
4450,15.894952224644102
7713,12.206077645517674
5578,12.429220196836384
4355,11.918397239722838
8096,15.424948670398354
259,10.819798284210286
2164,17.034386422832473
8512,10.12667110305036
380,13.45883704259595
4944,14.220976332738882
9411,13.122365377402328
1912,11.736077016252436
3293,14.220976332738882
599,10.819798284210286
45,13.815511557963774
1444,11.51293546492023
1652,10.819798284210286
2705,11.918397239722838
9546,10.819798284210286
1893,13.017005083966255
1944,12.611541086966117
2407,12.429220196836384
5409,14.731801689838347
9244,12.206077645517674
4325,12.206077645517674
1966,13.45883704259595
8040,10.819798284210286
5810,11.225256725762891
5680,15.607270193858982
4402,11.51293546492023
1600,12.611541086966117
6090,10.819798284210286
1392,11.736077016252436
4548,11.225256725762891
3193,12.206077645517674
4173,13.122365377402328
8955,15.76142084987672
426,12.206077645517674
5076,13.45883704259595
8337,12.206077645517674
410,11.51293546492023
8418,12.206077645517674
8183,11.918397239722838
7554,12.611541086966117
2490,10.819798284210286
4160,11.51293546492023
779,10.819798284210286
6588,14.077875591662238
4071,13.592368256649284
5712,11.225256725762891
210,11.736077016252436
2491,12.691583538230216
6224,14.220976332738882
7534,13.304686600863562
5906,14.508658238524095
7867,11.225256725762891
1049,11.918397239722838
8315,12.611541086966117
4308,10.819798284210286
8368,16.588099342704055
9166,16.52356082573315
8944,14.403297778421797
7432,13.122365377402328
1972,11.51293546492023
3600,12.206077645517674
2100,12.206077645517674
1499,12.611541086966117
1109,11.918397239722838
3942,11.51293546492023
8289,12.206077645517674
652,16.118095750958314
3455,11.51293546492023
2739,12.611541086966117
242,11.225256725762891
1795,11.51293546492023
1702,13.304686600863562
3947,12.429220196836384
5672,16.52356082573315
4165,10.819798284210286
1498,11.918397239722838
2763,13.592368256649284
8229,14.508658238524095
4019,11.918397239722838
2179,12.765691290604371
4196,10.819798284210286
7987,16.118095750958314
7203,13.122365377402328
3701,10.819798284210286
705,12.765691290604371
1872,12.765691290604371
3709,12.765691290604371
4251,12.206077645517674
4740,11.225256725762891
8441,16.118095750958314
8743,10.12667110305036
6901,10.819798284210286
8627,10.819798284210286
6042,13.997832948091215
3343,12.429220196836384
6919,13.71015115341694
565,10.819798284210286
5839,12.429220196836384
6643,12.429220196836384
5404,11.918397239722838
2997,12.765691290604371
640,13.815511557963774
3610,13.71015115341694
3314,11.51293546492023
2785,12.206077645517674
507,13.122365377402328
6140,13.304686600863562
1964,13.815511557963774
6586,11.736077016252436
1534,12.429220196836384
325,11.51293546492023
6408,11.51293546492023
2339,12.206077645517674
7360,16.951004817371683
4072,14.731801689838347
7468,15.424948670398354
2238,12.899222326086994
9059,11.225256725762891
4629,13.304686600863562
6399,12.429220196836384
9106,9.210440366976515
5289,15.068273812173889
4813,13.304686600863562
864,13.592368256649284
4753,11.225256725762891
8508,13.122365377402328
3989,11.51293546492023
4787,12.206077645517674
2823,12.611541086966117
7312,10.12667110305036
4227,11.51293546492023
371,11.51293546492023
7498,11.51293546492023
6475,13.017005083966255
4518,13.122365377402328
2546,11.225256725762891
7911,11.225256725762891
4778,10.819798284210286
7046,12.429220196836384
5532,12.899222326086994
9273,11.51293546492023
2365,10.12667110305036
1360,11.51293546492023
911,11.918397239722838
8292,16.300417291085605
3547,11.736077016252436
5297,16.52356082573315
3538,13.592368256649284
8612,11.918397239722838
3896,10.819798284210286
964,11.51293546492023
5247,13.815511557963774
1423,16.118095750958314
122,11.51293546492023
479,12.611541086966117
662,11.51293546492023
4626,15.424948670398354
3707,14.403297778421797
3805,12.429220196836384
6478,13.122365377402328
2998,12.765691290604371
3145,13.997832948091215
2783,12.206077645517674
439,12.429220196836384
1379,11.225256725762891
7767,17.034386422832473
3368,12.899222326086994
4466,14.508658238524095
1443,12.524530013005734
5407,10.819798284210286
8607,13.71015115341694
1477,10.819798284210286
2040,11.51293546492023
1173,12.429220196836384
5590,12.899222326086994
7045,10.12667110305036
7628,13.122365377402328
