,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,def_cs_rate,defensive_solidity,def_attack_per_90,discipline_score
4041,-0.08543096932330833,-0.1813151042183065,1.1096242579246973,1.472705507108657,0.47379351816918885,-0.20054258548441395,2.2345086392217888,1.3993047631376236,-0.2024767995801728,-0.2036657368707848,1.7361477775104983,2.3496656614049254,0.7837103794116422,-0.07682516084576643,-0.26132127849868847,-0.3149737741752416,-0.2036657368707848,1.3993047631376236,-0.13318409658414562
1854,0.8742084626532654,0.8239345508991841,0.4135213664316898,0.20631608002533458,0.47379351816918885,0.5180469086391166,0.21458945598231505,0.38760096151170514,0.8860437836100564,-0.13370983542789866,-0.6774249832720763,-0.48046619655960215,-0.6084485158687986,0.3320629002166969,-0.26132127849868847,0.016324569891099226,-0.13370983542789866,0.38760096151170514,0.7191534812386631
9674,-0.885130495970453,-0.8794051424943417,-0.675732059211504,-1.139970721879214,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,1.4618067567966027,-1.5327116117474013,-0.48046619655960215,-0.6084485158687986,-0.07682516084576643,-1.0829865367861282,4.000399528022221,1.4618067567966027,-0.770581799164707,-0.9255367339364479
2876,1.0341483679826942,1.0092457246960953,0.4462420250950708,0.26672356427738825,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.0028782493462233484,0.001453662023119419,-0.49993620537823963,-0.48046619655960215,-0.6084485158687986,0.7409509612791602,-0.8149053484250494,0.6276376587048689,0.001453662023119419,-0.770581799164707,0.545862366612933
3035,1.993787799959268,2.2277301551415385,0.6553513057107523,0.6168061527590031,0.47379351816918885,-0.6311545591864736,-0.26288321608119775,-0.5162336452799746,0.43674006435288065,-0.021440583901644043,-0.9275810620043267,-0.48046619655960215,-0.6084485158687986,0.6046549409250057,-0.164503586639279,0.5640006423026549,-0.021440583901644043,-0.5162336452799746,0.6224199967479968
1645,1.0341483679826942,1.0092457246960953,0.7091442710986096,0.7156314613146403,0.47379351816918885,0.20953795771119751,-0.6368534263179435,-0.34695043105357753,0.9680000946170287,-0.0761523492464373,0.06538065873175632,-0.48046619655960215,-0.6084485158687986,0.059470859508388,-1.1321077241522155,0.30090135261475076,-0.0761523492464373,-0.34695043105357753,1.3089121840927216
3424,0.23444884133554955,0.13346004031343298,-0.47513685855628884,-1.139970721879214,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,4.459848803452872,-0.2579999334950121,-1.3552243762394176,-0.48046619655960215,-0.6084485158687986,-3.484225669699627,-0.0019180029466246903,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,3.9511002850272146
3488,0.3943887466649785,0.29846314026958676,0.8715774940573169,0.9862737529575116,0.47379351816918885,0.5783948784392883,0.08007030779829845,0.32652032910280687,0.48933429324191235,-0.17950977014498914,0.9206729940668432,-0.48046619655960215,-0.6084485158687986,1.1498390223416235,-1.1321077241522155,-0.1698471571243741,-0.17950977014498914,0.32652032910280687,0.6571446515284322
9853,-1.6848300226175976,-1.450569719265643,-0.663218092975985,-0.9238460305316502,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,4.814980934220146,-0.2579999334950121,0.7431837534519862,-0.48046619655960215,0.08763093177142185,0.059470859508388,2.4330439305934064,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,4.9078491241588065
1792,0.7142685573238363,0.6437003955624623,1.0863604127056852,1.40744105093622,0.47379351816918885,0.5340149707191927,0.5717296315368298,0.6385489413543142,0.6478957419253197,-0.12778226453296246,0.4930267492789697,-0.48046619655960215,-0.6084485158687986,0.3320629002166969,-0.8149053484250494,0.042740980101733606,-0.12778226453296246,0.6385489413543142,0.7181842760377346
